id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,total,percent_of_total,percent_excluding_air
1,0,28828025,55197782,82494464,109524872,136356150,135894751,135535288,135226425,134953118,134682867,134395126,134039025,133802144,134077550,134451880,134403748,134166414,133946517,133780312,133652225,133577923,133486792,133478419,133448274,133449335,133458588,133503823,133603962,133766848,134008520,134284363,134516966,134738607,135013382,135299895,135585716,135746783,135595238,134665945,132274737,127352446,119170862,108063414,96444739,87896187,82717246,78753391,74983004,71527461,68175777,64602056,60815040,57400879,54649972,52173973,49515350,46315144,42180337,37001498,31517771,27062664,23850146,21068610,18316647,15669133,13188988,10951746,9061000,7611609,6512016,5629292,4900071,4334148,3883010,3519045,3222971,2985640,2782433,2593425,2403561,2232210,2079827,1936473,1794721,1646567,1488901,1337141,1200147,1073728,956259,852556,762245,691013,632408,578236,525586,479229,438229,401646,369007,340090,310596,277834,244143,211695,181490,153571,128408,106535,88617,71078,54908,39967,26972,16489,9057,4775,1778,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6737459830,57.1409990113,65.6831367697
0,0,0,6486,20507,37749,232806,400156,496204,568692,656168,758699,10622403,10942702,11288642,11603730,11853978,12077265,12308918,12522079,12683922,12811258,12888036,12965126,12980281,13012929,13005844,12987572,12921774,12827852,12674893,12501113,12298657,12067080,11831632,11546516,11228161,10868791,10480394,10065011,9591449,9045094,8397214,7602663,6663539,5711904,4845629,4178259,3692841,3331225,3029807,2767880,2578068,2393142,2216338,2012545,1840455,1682353,1527421,1373246,1228161,1108698,1032912,1089914,120900879,21867812,25476338,27939643,30663075,33710590,36886306,39906717,42649114,45028236,46741696,48158492,49348502,50332429,51160759,51837539,52399288,13140221,13595777,13993457,14331948,14616339,14864522,15084751,15288086,15473108,15707724,15928491,16124862,16300650,16461904,16604745,16724839,3818297,3942316,4051121,4136706,4219119,4288614,4348909,4400063,4446051,4497529,4545972,4590659,4636428,4675898,4714244,4747682,711815,736643,759849,781882,801437,820002,838216,852769,862168,865702,871257,874174,876340,877717,879386,880241,49808,50487,50861,51394,51901,52049,52326,52364,52683,52971,53300,53274,53230,53316,53431,53504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533419727,13.0050697615,N/A
9,0,0,1675,19357,75512,74690,76650,74726,76603,84193,84695,86159,80024,78474,77851,79036,76915,78171,75818,75340,75488,74354,70827,73219,69590,71693,71921,72625,73568,76360,76852,75795,74875,76628,76251,78608,81602,80292,81490,84581,150199,341944,950051,2587659,6312867,13600019,25593379,41633570,58867659,64031158,68992125,73648177,77972093,81961502,85737399,89929519,95407832,98641950,101474070,104088780,106824634,109322683,113239415,71077,49096,47577,43974,40057,33603,27197,20121,11951,7692,6494,4964,4318,4267,3683,3331,2749,2522,1849,1812,1020,1244,1339,1090,959,1305,987,1182,933,881,415,247,392,305,374,359,201,182,3,19,102,166,162,138,143,78,17,76,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1424503892,12.08134483,13.8874125157
3,0,2013364,3851182,5760878,7659932,9532733,9482901,9450997,9448920,9423393,9396651,9375693,9368122,9361177,9332893,9306107,9281097,9265108,9251763,9229602,9220058,9217923,9216912,9224412,9226180,9221130,9219328,9233530,9242708,9254881,9263063,9279209,9310463,9332559,9349145,9380006,9452417,9673934,10231812,11591746,14271523,19021533,25866133,33280349,37520275,34577500,25751742,20877625,15610408,14694316,13939239,13753525,13906304,13531555,11845642,10840872,9633208,9679164,10651581,12416176,13678073,15979149,11850152,7904241,7748927,7545991,7225482,6756431,6073633,5116115,4039626,3044510,2576091,2147354,1785876,1498332,1264445,1074243,931303,841760,772096,684568,614124,560774,527205,518705,531723,547540,499071,455309,418329,384326,346492,299623,254109,219383,203822,181947,162193,145461,131339,119418,113519,115585,114503,109072,103281,97006,89128,79676,66865,56304,54315,50668,45951,38808,29983,20066,11570,5759,2874,437,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829467302,7.0347863259,8.0864325158
7,163840000,131073171,98277397,65465950,32698605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491355123,4.1672267154,4.7901949044
13,0,967740,1851831,2763182,3674389,4585379,4575110,4566052,4553794,4540642,4525839,4511289,4508344,4502756,4495681,4478516,4460211,4451578,4450880,4453330,4455181,4447192,4442061,4432615,4433043,4443327,4455554,4458709,4449304,4446503,4457389,4460558,4458692,4454079,4459256,4472544,4483912,4496273,4488372,4457339,4374762,4216665,3953874,3590299,3204929,2912835,2747650,2623818,2499107,2378405,2257767,2132218,2007803,1901910,1818570,1737671,1648358,1541647,1406433,1232156,1049410,901569,796677,704697,607709,517327,432837,359198,297316,248065,212308,184841,162029,142749,128312,117373,108551,100631,93789,87855,80608,74142,68083,64621,61074,56195,50357,45485,40608,36002,31505,27259,24746,22629,20804,19107,17689,16140,14562,13577,12427,10733,9327,8731,8194,7594,6393,5202,4018,3148,2655,2257,1801,1306,915,643,435,223,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224379839,1.9029854696,2.1874670908
12,0,0,0,0,0,0,0,0,0,27,23,0,0,0,0,0,1,1,0,0,3,4,1,1,1,0,14,16,10,7,2,0,10,9,20,23,26,2913,45436,172637,524032,1441209,3412841,6977979,12122491,17508666,20318162,13762623,6624418,6310255,5900350,5395587,5124904,5287792,6225891,5619484,4111557,3917839,4206406,5324278,7455267,6677158,4865230,3752561,2481214,2465680,2386565,2167297,1827045,1416214,997452,652757,398307,270629,182586,125582,87825,64384,49858,41442,37854,32235,28220,25612,23868,23518,23650,23260,22961,19457,16288,13311,10405,7638,5947,5005,4533,3338,2524,2131,1944,1684,1434,1172,1219,1275,1196,1089,729,321,135,91,48,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179047107,1.5185145177,1.7455207028
16,0,365293,699019,1045791,1388604,1724830,1719594,1718536,1708265,1702355,1701518,1697009,1695136,1691454,1691574,1689869,1686686,1682434,1680304,1679416,1677431,1679487,1679783,1677312,1675647,1669642,1670491,1675955,1675176,1674512,1677227,1678932,1681068,1685773,1689504,1688144,1689629,1697203,1695083,1680436,1652071,1591860,1486803,1348695,1204073,1097578,1035843,987848,939895,894423,850112,808570,758895,715461,681920,652018,619379,580572,531034,464673,394510,338714,297320,259616,226875,193684,161648,134808,112184,94763,80607,70145,60946,53459,47574,43220,39976,37233,34451,33008,31055,28459,25961,23840,21937,20155,18687,16724,14766,13471,12057,10589,9193,8198,7382,6769,6255,5587,5128,4861,4663,4065,3893,3567,2999,2584,2226,1874,1611,1373,1139,954,816,604,368,228,139,41,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84526816,0.7168794815,0.8240474238
10,0,0,2812418,4528662,6377994,8357871,8704385,9006711,9243047,9440813,9615807,8142,7950,7570,7585,7576,7158,6874,6723,6397,6176,6106,5727,5446,5299,5032,4846,4461,4301,3925,3699,3559,3592,3218,3140,2815,2481,2409,2361,1969,1729,1433,1267,1047,819,692,542,502,404,406,278,287,248,249,176,186,145,117,94,79,60,50,30,54,34,34,27,26,16,10,12,9,22,12,10,12,4,10,6,2,2,2,8,6,0,2,0,6,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68245417,0.5787954813,0.6653209328
15,0,209263,398946,597915,792587,987271,985048,982140,980552,976408,975082,974168,972172,970297,967259,963019,962292,963477,962630,959475,956211,956432,956937,956640,955750,957178,954991,956052,956828,960575,963152,961799,961395,962364,962363,964989,967122,968424,968885,960425,944738,911479,854053,775101,689105,629772,594810,564351,537292,513020,487509,463049,436303,412276,389529,373175,355419,332373,302242,264668,226000,175147,85547,15131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47120602,0.3996340372,0.4593762373
