id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,total,percent_of_total,percent_excluding_air
0,0,0,301,1114,2428,21985,40344,50450,55839,62255,72646,1337377,1496130,1532192,1571879,1619121,1644562,1670653,1699529,1720903,1726983,1721812,1728120,1741605,1743317,1735979,1726022,1706564,1676492,1629155,1578517,1526811,1488985,1449060,1408420,1344840,1291150,1239091,1183744,1125660,1071940,1009425,943098,873827,808314,749123,695946,650116,619096,592908,564801,538849,511100,483760,456970,429325,401897,377838,350040,325773,311814,300079,327257,15308153,16811918,17690150,18344093,19110636,20026858,21030906,22070166,23091498,24001307,24592958,25045257,25484188,25900290,26298882,26664160,27018199,27337411,27559748,27743848,27913602,28052705,28193369,28314848,28439510,28552492,28692481,28800950,28904133,28980399,29058110,29119665,29184599,29232203,29281665,29323625,29367784,29402319,29435353,29461992,29484940,29503233,29521619,29539654,29557641,29572500,29586600,29597625,29608074,29616854,29625653,29634028,29641059,29646475,29651543,29655987,29659795,29662775,29665634,29668493,29670753,29673079,29675140,29676726,29678112,29679402,29681683,29685960,29688108,29689352,29690348,29691032,29691075,29691288,29691442,29691733,29691904,29692046,29692095,29692103,29692279,29692394,29692526,29692623,29692779,29692858,29693006,29693109,29693110,29693231,29693361,29693445,29693523,29693617,29693745,29693867,29693950,29694033,29694107,29694117,29694157,29694136,29694128,29694179,29694203,29694160,29694195,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,29694208,5638848050,74.1786081491,N/A
1,0,4727749,9138108,13669997,18170577,22653185,22596927,22553448,22520794,22490139,22452761,22413708,22376651,22367435,22444057,22519260,22520786,22501177,22478480,22471845,22476196,22495730,22496045,22481574,22480585,22487476,22492878,22499656,22469462,22337247,21956867,21256867,21026759,20776238,20504741,20229517,19941520,19639261,19338125,19047027,18903173,18795941,18694074,18540889,18254277,17769939,17053250,16224540,15932812,15639095,15282011,14931181,14521567,14217183,13988325,13742700,13425105,12981035,12356059,11478728,10273547,9234828,8460436,7701354,7007768,6260547,5491940,4751364,4102507,3623299,3282654,2994050,2724505,2488177,2263484,2047633,1851390,1712665,1633707,1555481,1447245,1342044,1237885,1137990,1037152,932400,835189,748252,671261,598993,532869,474150,422720,378821,340615,306394,274601,245734,219897,197126,178114,161735,146579,133287,120467,107484,95452,85282,76671,68925,61541,55267,49783,44432,39745,35585,32002,28852,26452,24195,21845,19693,17889,16190,14722,12433,9451,7933,6977,5296,3974,2938,2140,1798,1711,1984,1975,1864,1726,1645,1587,1577,1511,1461,1399,1341,1260,1176,1075,988,897,826,750,666,597,546,451,330,217,122,68,24,11,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1228820340,16.1650361347,62.6032718457
9,0,0,242,1652,6212,6812,7258,6717,7125,9253,9000,165982,38894,39205,39790,36415,39747,37988,38261,35727,34303,34001,33141,31324,28871,28632,28420,28934,35896,102495,328674,868617,1798696,2121522,2467275,2847751,3254733,3673354,4107174,4507095,4954053,5173775,5367555,5552979,5833337,6260024,6928861,7859420,8940613,9295007,9622985,9920016,10200721,10455662,10710609,11012533,11430187,11678691,11948906,12267276,12680778,13256672,13923980,27430,20249,21367,23343,25314,22386,19404,15588,8719,7387,7101,7551,8613,7541,6534,5737,2671,2904,2506,2295,1776,1836,1875,2403,1334,1320,1611,1394,1069,526,630,521,551,416,314,403,339,194,277,116,67,89,62,187,243,63,124,15,14,21,11,8,8,6,25,63,45,6,4,4,5,3,3,3,3,3,3,44,88,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,4,2,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242426662,3.1891039102,12.3506274512
7,29694208,23761019,17815596,11868187,5931821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89070831,1.171719864,4.5377873926
1:5,0,286482,551545,825632,1101965,1378985,1377809,1370186,1364178,1357813,1354809,1354583,1356603,1360462,1366188,1369566,1367525,1365896,1366555,1362671,1358106,1356305,1354750,1355990,1357895,1362214,1368125,1373171,1368591,1352230,1330262,1291866,1283744,1269113,1250105,1235579,1216397,1195431,1175181,1159022,1155800,1151502,1145562,1135364,1115562,1082875,1041310,991891,971960,951289,926091,902644,882290,867821,855923,839112,819379,793749,756831,701150,628219,564606,518482,471565,428400,383976,336729,290522,249917,219059,197729,180865,164794,150390,137978,125885,107438,80816,47692,19040,3511,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73649250,0.9688501637,3.7521221524
1:1,0,276008,531994,794672,1053361,1314470,1312580,1310143,1306241,1302792,1303479,1304599,1305599,1306757,1311313,1315029,1314490,1314604,1314194,1311874,1308676,1302177,1302503,1305941,1306893,1307142,1308502,1307993,1308646,1305239,1285944,1248029,1233010,1220912,1203802,1183463,1163636,1147321,1131047,1115355,1105065,1095994,1088234,1078006,1060784,1031170,991226,942317,923490,907505,889330,868874,847877,834392,824561,807835,785459,756093,718583,671676,601377,535122,486622,442926,406436,366029,321571,278887,238148,210728,192002,173119,158204,143123,129649,116289,100875,76325,46313,18696,2987,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70574332,0.9283998562,3.5954679034
1:3,0,264096,512569,764921,1014913,1260757,1259709,1263564,1262130,1259437,1253665,1255432,1255094,1250876,1255913,1262264,1267116,1263723,1257959,1254387,1251625,1252028,1251776,1249431,1248664,1246304,1246847,1248353,1248865,1243446,1223921,1185080,1172638,1159682,1149864,1136216,1117911,1098979,1078404,1057821,1050383,1044781,1039452,1032439,1020595,992947,951447,902845,885904,873536,857760,834725,812459,790170,776913,767694,754775,733336,696015,646786,578716,521463,474899,428545,389663,350286,309197,266513,230148,202701,182208,165867,152550,140130,124388,110592,94679,71180,42872,17831,3086,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67628858,0.8896523745,3.4454082864
3,0,97966,190704,285940,382084,473966,466776,459627,457189,461350,467031,469442,469996,468682,467813,466899,467301,467721,467045,468438,469157,465961,463393,463916,467226,470690,471695,469403,466262,456917,444367,436576,429120,423595,416030,408940,402419,396542,392544,387195,386810,387555,385269,381791,372214,356898,339020,325975,347394,370695,474169,585670,768414,893100,920119,957077,980014,1173562,1532361,2092271,2683474,3339996,2766135,2042764,2217881,2389385,2502672,2508921,2354485,1969858,1466605,1029720,907947,808964,736796,674914,625357,556063,456472,359082,335159,304053,275358,255094,245415,246282,239939,215040,190731,167753,148704,129997,112139,91984,73601,64515,60139,53714,47323,41305,35904,32496,30149,28165,25344,23123,20636,17588,14811,13136,12358,11406,9260,7797,7094,6363,5545,4722,4290,4111,4029,3751,3244,2787,2703,3592,5308,5604,2985,1814,1299,1076,859,701,502,311,328,300,290,261,278,242,232,225,229,194,181,148,132,135,130,146,127,125,117,91,69,59,57,61,59,44,24,15,8,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66843213,0.8793172755,3.40538295
13,0,78540,153913,231098,303733,372864,369894,371119,371727,370722,369565,372869,373347,372993,370219,368242,367146,367877,367976,368849,369374,366029,366695,366887,367600,364618,363075,371514,431906,590254,898092,1275925,667065,688099,714857,735399,742323,750387,742619,720114,524281,500649,501156,563124,717144,953651,1213698,1330508,615186,584380,547735,522548,473126,369079,286890,260377,247875,244056,241420,244630,261239,218962,165860,134108,117830,104764,93840,83834,75010,68746,64982,62430,58620,56283,55627,54216,50477,45931,39164,32533,26872,25788,24029,21599,19438,17865,17256,16442,15418,13817,11961,10289,8812,8219,8275,8074,7755,7989,7244,6224,5266,4619,4077,3735,3493,2988,2426,1952,1759,1581,1369,1262,1217,1077,943,800,691,618,540,405,359,305,298,294,267,233,226,240,241,162,77,46,52,36,18,6,22,49,65,76,61,37,43,40,33,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31328973,0.4121302066,1.596080525
16,0,75903,146713,221933,293239,365347,363447,361799,362503,363347,363820,360999,359764,360872,358893,357999,356571,356478,356844,356032,356158,356158,358036,359446,358281,356890,357368,357385,356541,355999,350459,335584,331483,326890,322704,319306,315200,311515,305141,299241,299106,298941,299296,296814,291633,282449,270997,256563,250483,246943,245139,239451,231077,225500,221532,217633,212679,205433,194651,182286,164832,147871,133636,120970,109478,98771,86942,74465,63713,56856,51505,46968,43116,39265,35097,32589,29653,26424,24093,21656,19713,18255,16803,15203,13860,13034,11536,9955,8923,8260,7399,6525,5867,5291,4620,3812,3487,2972,2701,2783,2498,2182,1893,1932,1719,1404,1389,1251,972,801,776,692,687,653,553,428,420,403,348,280,278,244,198,236,212,177,99,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19512556,0.2566861587,0.9940833561
