id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,total,percent_of_total,percent_excluding_air
minecraft:air,390501454,390501454,390501454,390501454,390501454,390501454,390501454,390501454,390501454,390500287,390100388,386836463,379046328,368269227,356481450,344957221,705012898,695242979,686394104,678388628,671170562,664837599,658987790,653631736,648727190,644375060,640368054,636682311,633289334,630198618,627326027,624662263,874753225,874745314,874737121,874722195,874701401,874728798,874732303,874705217,874666424,874662953,874653978,874643533,874629692,874688494,874747019,874801933,1052912236,1052897026,1052856826,1052778247,1052635207,1052454109,1052155895,1051770349,1051755303,1077625819,1102476324,1125345076,1145361242,1161822229,1174077612,1182073561,1282682761,1285177673,1285895396,1286067120,1286172719,1286376187,1286731795,1287203634,1287271941,1287386484,1287521248,1287640693,1287754377,1287854872,1287934367,1287993239,1561115769,1561139885,1561157088,1561164031,1561156650,1561156958,1561163013,1561163440,1561153572,1561152660,1561162331,1561162204,1561151083,1561153516,1561163521,1561163669,1922269794,1922271891,1922281375,1922281494,1922271869,1922273904,1922280312,1922278386,1922267122,1922266696,1922274733,1922275030,1922261674,1922264824,1922274072,1922272972,2290982599,2290983315,2290994006,2290993986,2290981451,2290983823,2290995853,2290996207,2290986532,2290991618,2290998803,2290999684,2290989843,2290993020,2291002047,2291002102,2659624950,2659626721,2659634724,2659634765,2659624986,2659625716,2659637444,2659636117,2659625685,2659630265,2659638372,2659638432,2659628469,2659635771,2659640177,2659641307,3028371290,3028378321,3028382604,3028383539,3028377239,3028380429,3028384363,3028386236,3028380965,3028382602,3028385278,3028387334,3028383121,3028384738,3028387611,3028387873,3397415112,3397414542,3397417821,3397418877,3397416167,3397416428,3397420107,3397419721,3397418697,3397418817,3397420800,3397420408,3397419055,3397420555,3397421422,3397421064,3766644204,3766644759,3766645255,3766645072,3766645254,3766644941,3766645347,3766645350,3766645174,3766645047,3766645438,3766645445,3766645454,3766645248,3766645500,3766645504,4135987200,4135987200,4135987200,4135987200,4135987200,4135987200,4135987200,4135987200,4135987200,4135987200,4135987200,4135987200,4135987200,4135987200,4135987200,4135987200,4505348096,4505348096,4505348096,4505348096,4505348096,4505348096,4505348096,4505348096,4505348096,4505348096,4505348096,4505348096,4505348096,4505348096,4505348096,4505348096,4874708992,4874708992,4874708992,4874708992,4874708992,4874708992,4874708992,4874708992,4874708992,4874708992,4874708992,4874708992,4874708992,4874708992,4874708992,4874708992,5244069888,5244069888,5244069888,5244069888,5244069888,5244069888,5244069888,5244069888,5244069888,5244069888,5244069888,5244069888,5244069888,5244069888,5244069888,5244069888,666839798042,99.4071845717,N/A
minecraft:end_stone,0,0,0,0,0,0,0,0,0,1167,401066,3664991,11455126,22232227,34020004,45544233,29754284,39524201,48373076,56378552,63596617,69929512,75779249,81135210,86039681,90391720,94398668,98084408,101477360,104568044,107440632,110104379,60827474,60835240,60843374,60858197,60878827,60851032,60846859,60873044,60910818,60913753,60921967,60931929,60945488,60886280,60827416,60772115,137432186,137447187,137487197,137565577,137708540,137889878,138188270,138574037,138589032,112696927,87805420,64863038,44730793,28132085,15727654,7584807,4576367,1976015,1198896,994425,871112,693409,398387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3961349459,0.5905265372,99.6138948212
minecraft:chorus_plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,71,143,236,308,395,430,444,447,480,478,497,520,654,710,813,957,1364,2017,2903,3894,4378,5072,5453,5612,5978,6267,6596,6874,6988,7176,7303,7268,7100,6936,6778,6827,28453,69480,142923,249106,380843,525858,662583,778553,868485,919999,939648,927972,892484,833428,754681,658608,550518,439414,331396,235374,155667,95919,54045,27691,12990,5324,1856,579,138,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11664422,0.0017388395,0.2933188597
minecraft:chorus_flower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,30,19,41,40,45,43,43,54,57,57,77,68,83,98,126,177,240,344,454,501,544,610,622,743,750,816,924,861,839,784,788,751,724,873,1912,4776,10695,19935,32990,48054,63034,76530,88820,98075,107590,114669,120080,121444,117230,108154,93289,74965,56355,38840,24575,13777,7254,3300,1250,431,111,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1461397,0.0002178535,0.0367489535
minecraft:purpur_block,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8568,8150,3032,2733,12875,11211,4138,3616,18932,16444,5763,4951,25757,22341,7804,6900,7151,4920,2333,2480,8347,8526,3979,4182,14621,14019,6335,5655,15226,15031,5945,5783,15942,14137,5325,5422,16892,15260,6268,6137,16671,13621,6401,8308,19060,18254,9131,8642,21541,18304,9435,10272,21118,19609,9235,9536,22184,19849,9311,9522,19577,15353,7783,7453,18073,14471,6066,6299,16308,14089,6510,6651,16305,14823,4819,5974,16263,11850,5105,5487,14829,8733,5025,3915,12616,6953,3140,2602,8675,6231,2864,1375,6348,5183,2759,1201,5079,3995,1490,1405,3579,4220,1549,864,3354,3401,395,1044,1855,1843,352,723,1819,736,104,503,789,472,33,220,77,353,14,17,151,283,9,15,6,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005788,0.0001499349,0.0252920024
minecraft:purpur_stairs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,236,82,72,5576,5196,1806,1584,7256,7650,3509,2329,8794,7362,3040,2785,1624,1270,1536,1325,2021,2497,2413,2062,3954,3859,2540,2558,5537,5824,2177,2336,6714,5802,2603,2269,5884,5588,3069,2814,4728,4659,3050,2894,6377,5763,3794,3890,7231,6922,3666,4222,7439,7257,4038,3909,7475,7200,4251,4004,6951,5228,3600,3219,6188,5735,2828,2665,5618,5528,2698,2813,5899,5954,2355,2535,5931,4587,2353,2194,5579,3365,1874,1958,4784,2828,1580,1075,3338,2468,1333,670,2439,1991,1206,588,2093,1715,768,608,1606,1729,661,471,1301,1353,288,329,889,678,116,238,831,421,110,189,309,169,18,65,44,155,5,5,71,161,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377985,0.000056347,0.0095049827
minecraft:purpur_pillar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,976,1140,780,876,1192,1216,792,1226,1859,1995,1327,2148,3298,3833,2641,2632,3516,3942,2777,2753,3611,4082,2842,3430,4973,5230,3576,3940,5540,5892,4100,4149,5433,5710,3928,3857,5060,5459,3681,4122,5484,5691,3830,4188,5459,5464,3794,4195,5679,5945,3999,4290,5552,5497,3739,3952,5154,5040,3392,3593,5035,5232,3285,3615,4728,4811,3058,3529,4675,4780,2787,3140,3961,4233,2499,2886,3381,3330,1954,2265,2867,2922,1670,1821,2352,2408,1457,1429,1880,1825,1170,1048,1492,1412,868,797,1133,1056,640,485,660,596,370,322,424,311,158,151,205,174,88,51,67,49,31,14,24,20,16,8,16,16,12,4,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331693,0.0000494462,0.008340903
minecraft:end_stone_bricks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2772,4864,5294,3654,5770,7906,7758,5181,7495,9108,7978,5331,2513,1328,472,72,244,402,402,334,972,1448,1329,982,2124,3605,3238,2239,3062,4262,4037,2595,2953,3696,3441,2223,2334,2771,2412,1701,2440,3166,2935,2122,3527,4807,4444,3465,3781,5027,4354,3467,4224,5509,5202,3732,4081,4118,3873,2609,3415,3714,3191,1775,2406,3349,3023,2106,2328,3351,2856,2082,2656,3338,2925,1921,2674,3011,2742,1567,2560,2445,2369,1002,1603,1794,1697,803,1084,1262,1452,768,974,1055,1097,644,684,939,937,616,702,972,800,530,354,548,409,263,434,420,360,193,222,278,175,113,50,138,86,70,32,97,79,54,0,40,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294875,0.0000439576,0.0074150608
minecraft:magenta_stained_glass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,976,636,308,1090,1780,1125,543,2380,4030,2565,1239,832,288,48,16,60,126,84,48,251,402,218,112,540,963,615,209,762,1152,644,279,677,1028,607,273,553,732,427,230,615,850,516,305,870,1283,794,477,924,1212,800,501,1035,1463,1015,557,945,1067,619,431,812,976,514,204,578,929,514,235,594,910,526,215,675,933,442,239,697,832,421,218,652,653,264,145,377,544,268,77,244,384,264,117,205,321,189,68,151,275,196,82,168,290,160,32,102,149,79,18,117,131,15,26,68,67,25,12,18,30,24,0,7,25,18,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64176,0.0000095668,0.0016137989
minecraft:purpur_slab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,488,570,516,556,637,644,538,308,150,74,148,248,286,321,337,390,440,568,679,645,672,873,1044,858,649,849,1079,893,540,557,707,579,434,431,514,564,524,706,903,802,645,851,1077,909,843,1053,1244,1105,793,863,980,835,712,792,878,802,631,732,893,767,597,728,902,837,623,748,896,741,514,652,812,689,540,707,714,516,383,492,638,440,344,415,455,313,258,311,409,295,193,259,324,288,184,269,295,203,142,156,180,140,90,114,125,77,47,74,79,40,22,34,28,15,15,23,17,10,2,5,11,5,0,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59841,0.0000089206,0.001504789
