id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,total,percent_of_total,percent_excluding_air
minecraft:air,76815950,76815950,76815950,76815950,76815950,76815950,76815950,76815950,76815950,76815880,76787592,76583708,76116185,75477142,74780553,74098314,74057156,73481153,72952982,72482081,72056598,71676221,71326364,71005355,70710512,70453444,70217510,69999448,69799249,69615164,69444808,69288068,69257379,69255242,69252919,69249325,69246192,69241265,69232878,69224281,69215378,69213168,69210754,69208294,69205471,69203882,69201092,69199685,69477034,69475383,69472248,69467997,69461708,69453921,69442015,69427302,69426709,70974072,72452150,73814060,75014649,76000712,76737202,77218294,76935831,77106287,77149765,77161192,77167637,77172970,77187032,77205365,77208265,77212457,77218160,77222751,77227112,77231593,77234849,77237302,77252895,77253855,77254646,77255060,77255108,77254829,77255141,77255218,77255073,77254472,77255115,77255235,77254882,77254805,77255303,77255302,77494025,77494175,77494539,77494680,77494493,77494197,77494673,77494768,77494627,77493612,77494785,77494859,77494661,77494426,77494686,77494603,77920186,77920380,77920636,77920437,77919793,77920281,77920686,77920648,77919932,77920279,77920780,77920661,77920405,77920483,77920800,77920876,56365390,56364977,56365487,56365552,56365369,56365053,56365399,56365459,56365166,56364970,56365400,56365682,56365003,56365688,56365595,56365737,73736004,73736691,73736833,73736718,73736442,73736546,73736748,73736761,73736553,73736549,73736835,73736820,73736608,73736816,73736833,73736863,78059387,78059354,78059376,78059454,78059117,78059378,78059399,78059399,78059009,78059418,78059438,78059438,78059196,78059460,78059464,78059470,78066976,78067198,78067200,78067200,78067200,78067200,78067200,78067200,78067200,78067200,78067200,78067200,78067200,78067200,78067200,78067200,78084352,78084352,78084352,78084352,78084352,78084352,78084352,78084352,78084352,78084352,78084352,78084352,78084352,78084352,78084352,78084352,78099456,78099456,78099456,78099456,78099456,78099456,78099456,78099456,78099456,78099456,78099456,78099456,78099456,78099456,78099456,78099456,78107648,78107648,78107648,78107648,78107648,78107648,78107648,78107648,78107648,78107648,78107648,78107648,78107648,78107648,78107648,78107648,99854336,99854336,99854336,99854336,99854336,99854336,99854336,99854336,99854336,99854336,99854336,99854336,99854336,99854336,99854336,99854336,19499086227,98.2940024358,N/A
minecraft:end_stone,0,0,0,0,0,0,0,0,0,70,28358,232242,699765,1338808,2035397,2717636,3349386,3925389,4453560,4924461,5349944,5730320,6080170,6401176,6696010,6953078,7189016,7407083,7607280,7791363,7961722,8118457,8266140,8268272,8270589,8274175,8277307,8282211,8290575,8299148,8308019,8310215,8312629,8315088,8317880,8319465,8322233,8323640,8329672,8331324,8334447,8338683,8344957,8352761,8364666,8379365,8379957,6831736,5351987,3987065,2781979,1790230,1047756,560547,271979,97015,51103,38156,31225,26862,15334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337787083,1.7027692463,99.8107665606
minecraft:chorus_plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,11,20,17,14,11,11,15,11,16,12,20,25,31,33,57,78,100,130,142,140,142,167,172,193,188,205,201,210,226,235,217,219,233,240,1099,2770,5735,10069,15458,21358,27025,31639,35468,37605,38434,38059,36473,34187,30875,27094,22924,18115,13794,9832,6537,4131,2311,1208,568,225,77,17,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476842,0.0024037387,0.1408993059
minecraft:chorus_flower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2,0,1,1,3,0,1,3,2,1,3,5,7,9,11,10,16,15,16,21,15,18,21,20,26,27,26,26,20,19,19,45,51,176,416,798,1330,1907,2554,3182,3550,4094,4332,4635,4809,4917,4870,4497,3847,3132,2300,1664,1053,578,322,147,59,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59651,0.000300698,0.0176259316
minecraft:obsidian,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,413,413,413,392,392,392,371,371,371,334,334,334,297,297,297,260,260,286,203,203,203,146,146,146,89,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40599,0.0002046577,0.0119963655
minecraft:purpur_block,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,274,10,70,355,364,20,91,514,527,27,115,740,706,42,151,472,60,4,16,185,395,77,64,191,532,125,52,245,699,127,104,353,437,72,105,625,686,212,98,366,612,102,83,279,1136,119,84,323,478,225,311,689,405,95,306,868,456,80,125,785,561,73,201,532,436,100,55,394,701,207,185,429,577,280,213,534,597,268,77,660,84,174,30,622,99,12,64,377,194,46,26,229,241,15,14,251,45,32,12,59,68,62,24,300,19,9,7,356,6,5,1,231,8,12,6,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29023,0.0001463036,0.0085758397
minecraft:purpur_stairs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2,0,132,162,14,30,226,214,64,34,275,240,30,58,108,22,15,18,67,56,118,53,54,120,65,38,51,274,65,24,192,187,36,34,247,109,71,65,116,263,47,48,48,418,119,58,74,207,118,111,169,126,61,113,383,191,64,77,325,195,67,82,145,182,79,50,92,207,79,53,91,262,92,67,143,212,129,21,274,30,49,44,224,83,5,41,81,129,16,11,88,77,25,17,71,52,40,16,32,45,49,11,98,11,2,2,144,16,5,5,91,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10896,0.0000549262,0.0032195965
minecraft:purpur_pillar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,26,26,20,23,37,35,18,29,51,51,30,42,88,94,60,61,109,101,106,60,97,97,69,51,120,120,85,67,145,147,116,87,152,122,141,95,182,151,124,91,151,161,97,73,145,153,106,89,164,161,101,109,190,179,105,73,129,137,83,89,165,171,106,109,164,176,101,137,197,182,78,115,147,157,62,159,194,189,85,93,120,120,63,52,79,110,45,38,38,49,16,39,45,66,25,32,23,35,8,32,28,26,0,14,14,14,0,8,8,8,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9785,0.0000493257,0.0028913135
minecraft:end_stone_bricks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,128,112,94,145,241,205,125,194,278,212,124,90,56,40,0,22,16,16,0,0,22,16,16,0,120,111,105,70,123,106,69,106,121,113,28,54,102,90,48,0,193,166,160,16,72,83,78,53,54,47,80,202,200,151,64,198,230,187,89,92,127,104,48,31,92,72,56,0,54,61,57,30,98,110,95,83,43,67,16,127,87,92,19,17,16,9,0,44,76,63,31,32,25,25,0,0,10,17,16,9,0,0,0,88,63,63,0,64,51,51,0,40,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8416,0.0000424247,0.0024867955
minecraft:magenta_stained_glass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,24,16,4,28,50,27,7,63,117,64,16,38,26,0,0,6,6,0,0,0,6,6,0,0,31,37,6,15,34,19,0,25,37,12,0,19,30,18,0,0,49,55,6,0,21,28,7,6,13,7,15,59,53,12,6,48,61,19,10,29,32,16,3,6,26,20,0,0,15,21,6,7,27,27,7,15,15,6,6,34,31,3,3,6,3,0,0,12,25,13,0,7,7,0,0,0,3,6,3,0,0,0,0,25,25,0,0,13,13,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1810,0.0000091241,0.0005348265
